-10.7444,0.6007,-7.6756,-0.2767,11.7784,1.9460,-0.8042,0.7767,-0.2152,-6.8047
-15.1744,-3.1109,-8.5583,-3.4356,13.1841,6.4743,1.2534,0.1790,0.5320,-4.6574
-12.4103,-0.6733,-7.8207,-1.7885,11.2957,6.9446,0.2692,0.3374,0.3620,-5.2785
-13.3784,-1.4224,-8.6223,-2.5523,10.5243,7.0202,2.0399,0.5497,0.3968,-4.6860
-9.1329,-7.4761,-5.5366,-7.9680,10.5707,2.5391,-0.9594,-1.4757,-0.2908,-6.8371
-10.0206,-1.8246,-8.5942,-4.1601,11.4570,3.7810,1.3088,-0.0380,-0.3592,-7.1809
-9.5423,-3.4176,-8.9185,-4.1313,10.8942,4.0208,0.3323,0.2261,-0.9989,-9.9893
-12.2491,-3.4188,-8.6296,-0.7857,9.3736,9.3442,-0.5769,0.3883,1.2265,-4.2289
-8.4342,-6.5565,-7.1314,-6.5940,11.8118,-2.1529,0.5850,-0.9602,-0.8510,-8.6141
-11.0077,-7.7146,-7.4062,-7.4006,11.5295,3.7163,-0.1929,-0.7459,0.0528,-8.0825
-10.8956,-6.1685,-7.6765,-7.0160,10.7282,3.8568,1.6556,-0.6937,-0.1249,-4.5290
-15.5765,-2.0406,-8.9027,-2.9244,8.9603,5.1616,-0.3714,0.0927,1.8333,-0.2264
-15.7517,-0.4421,-10.2055,-0.9107,11.0085,7.5121,0.3239,1.1632,1.7317,-2.4332
-14.7404,-2.6366,-10.2944,-0.6811,11.3455,7.6911,-0.1137,0.4443,1.2200,-3.0008
-12.3560,-1.0753,-8.5349,-4.7211,8.5573,7.6287,-0.8407,0.0961,-0.1816,-8.4057
-11.4218,-3.3044,-9.5496,-4.0438,12.4514,2.2328,0.6587,-0.2023,-0.2312,-7.7004
-9.6912,-7.1090,-7.9062,-6.9011,10.1459,5.7172,-0.6082,-0.6778,-0.7861,-8.8394
-12.7679,-3.0425,-7.6217,-6.0439,10.8203,5.1281,0.6592,-0.1932,0.8026,-3.4855
-12.2695,-0.7960,-7.5009,-0.8407,11.8711,4.0858,1.2370,1.1549,0.4022,-6.8212
-11.5821,-8.0890,-8.7056,-6.0618,11.9189,4.9720,0.4931,-0.8992,-0.1583,-6.2636
-11.8825,-4.8377,-9.1008,-5.6034,12.5979,3.6489,-0.1516,-0.3261,0.3064,-5.1745
-16.3783,2.3803,-7.9501,1.8849,10.8635,7.7724,-0.6037,1.6418,1.0980,-1.8726
-9.5108,0.4429,-9.1772,1.0745,10.9462,5.7048,-0.9073,1.3559,-0.1522,-5.9261
-8.4487,-8.5223,-9.7104,-9.1509,11.7285,3.3937,0.8054,-1.3500,-1.6201,-10.8663
-10.3626,-1.8523,-9.6052,-2.7820,11.4305,5.1589,0.4758,0.0575,-0.7456,-8.9276
-12.9269,-6.5080,-9.4615,-6.2008,9.9083,7.5201,-1.4629,-0.7682,0.3373,-3.9735
-6.2962,-5.6573,-9.2302,-6.0182,11.3863,1.8893,-0.4623,-0.5740,-2.2232,-12.7840
-17.7057,0.4886,-9.1415,0.4549,10.2965,7.5292,-0.7299,1.5690,1.9984,-1.2870
-7.7862,-8.6011,-8.1069,-7.9708,10.7086,0.5781,0.3294,-1.4295,-1.0162,-11.5725
-10.6120,-8.2492,-7.2643,-7.4484,9.0719,6.0735,1.0274,-1.1897,-0.0782,-6.7602
-12.7881,1.6935,-9.0716,0.4287,9.9892,8.8352,-0.2031,1.6286,1.0250,-3.2889
-10.8774,-5.0559,-6.7245,-4.2307,12.5343,-1.5098,1.2468,-0.2394,-0.7609,-8.7588
-15.1530,1.1596,-8.6710,-1.1047,11.5696,9.7132,0.3075,1.1418,1.2866,-2.3368
-12.6724,-7.2870,-7.4776,-6.6407,12.3622,4.8193,0.0965,-0.5435,0.4429,-4.7687
-12.3143,-2.1399,-7.7473,-0.0123,10.9635,7.9788,0.1822,0.3071,0.9745,-2.3785
-8.4318,-5.1028,-8.9088,-3.9240,11.1154,4.0679,0.1448,-0.3023,-1.4584,-9.6701
-8.3398,-5.4616,-7.9758,-5.7392,7.9775,5.4557,-0.7583,-0.4776,-1.3645,-12.1016
-12.1462,-2.3215,-8.9143,-3.1264,11.4986,5.3622,0.8023,0.0959,0.2878,-4.7113
-13.1959,-5.2810,-6.6333,-5.6196,10.9332,7.5566,0.1498,-0.6224,0.3116,-5.9662
-9.2457,-6.7605,-7.5735,-6.6237,9.5275,4.2680,-0.1832,-0.5193,-0.8584,-9.3124
-10.4188,-0.0792,-9.9296,0.4923,12.2797,3.4626,0.7546,1.0272,0.0409,-6.4007
-14.9816,3.9566,-9.4874,-0.1950,12.8996,5.3316,0.8609,1.4346,0.5489,-4.6637
-12.7991,-7.4279,-6.2136,-7.1721,10.3754,9.1429,-1.0182,-0.9993,0.1991,-6.3125
-14.1439,-4.9529,-7.4508,-6.8755,11.4510,7.0856,0.6285,-0.6630,0.8190,-3.5700
-15.5029,-4.6812,-8.9567,-4.4152,11.0128,7.6350,0.4729,-0.6119,1.7197,-1.4487
-11.8510,-1.8351,-9.1629,-2.1277,10.4551,6.4827,-1.3049,0.4929,0.0962,-6.9086
-11.0298,-7.1764,-7.7619,-7.2138,12.6854,2.0265,2.0465,-2.4547,-0.3019,-8.5100
-6.8987,-2.3296,-8.1138,-1.8992,10.1857,3.3976,-1.5029,0.3617,-0.6466,-8.4959
-18.0547,-4.7391,-7.1579,-5.6488,10.0721,4.4937,-0.1017,0.0434,2.0112,-0.6473
-17.9457,-6.8654,-9.0028,-6.7737,10.7104,6.3961,-0.9527,-0.5010,3.3821,0.7468
-14.3271,-3.2764,-6.6224,-3.5372,11.5909,9.2633,-1.1904,-0.1502,1.0741,-1.4496
-11.9899,1.0652,-7.9232,-1.0003,10.3078,3.6648,2.7859,0.8430,-0.1741,-6.4341
-12.9411,-5.3003,-7.6860,-6.4809,9.5168,8.4377,-0.2590,-0.6233,0.6094,-5.7278
-7.1349,-0.7095,-10.4419,-0.6792,9.6485,6.1660,-1.0733,0.7588,-1.6953,-9.2848
-9.7897,-4.2861,-8.8303,-5.0303,8.8027,6.8049,-0.8625,-0.3561,-0.6856,-10.0868
-8.6944,-1.8746,-8.8789,-0.8009,10.0028,6.7327,-0.1297,0.3980,-0.6624,-9.0422
-13.4604,-0.3936,-8.8995,-3.1908,9.7569,6.9498,0.3282,0.2999,0.5377,-4.0703
-7.1543,-1.6878,-7.4668,-4.4800,9.5397,2.6124,0.8246,-0.0557,-2.3628,-12.4181
-11.9409,1.8368,-8.3961,-0.5054,9.7985,5.4329,-1.9584,0.8662,0.5684,-3.9847
-14.0671,0.5303,-10.6565,1.2616,12.6857,3.8102,1.4584,2.9708,0.5918,-5.1084
-13.8492,-7.5840,-7.4640,-7.6936,12.5535,6.6969,0.0848,-0.5788,0.4706,-3.9306
-14.3013,-4.0473,-9.8923,-4.0286,11.8038,8.7741,0.1995,-0.0305,1.1674,-3.6855
-9.1304,-7.3862,-8.8998,-6.9512,11.2615,3.0043,0.6159,-0.7534,-0.7113,-7.7644
-15.4622,-8.7177,-7.3183,-8.9135,11.0800,7.1386,0.1246,-1.1202,0.9067,-4.6758
-11.0383,-0.4479,-9.6289,-3.5304,12.8620,1.7837,2.5612,0.3962,-0.3468,-6.8006
-7.2509,3.2083,-10.0007,-0.3447,11.4300,3.2616,-0.7220,1.0118,-1.1383,-10.2175
-8.6037,1.7932,-8.8376,0.1491,9.7432,5.7279,-0.8380,1.0459,-0.6338,-8.3374
-9.0587,-9.1063,-7.5278,-7.3154,11.4711,1.8219,-0.9784,-1.3260,-0.9598,-8.5304
-12.1976,-6.6086,-8.5690,-8.9317,8.0179,7.1949,-1.3304,-0.8768,0.2994,-6.5210
-8.8960,-4.9419,-6.5880,-6.7813,10.4744,1.6416,-0.4637,-0.6471,-1.1761,-10.0206
-10.3360,0.8392,-9.1780,0.7938,12.0121,2.4036,0.2441,0.8275,-0.4492,-7.3284
-12.0609,-5.2057,-8.6624,-3.4675,10.6362,6.7237,0.9618,0.0059,0.2261,-5.7419
-13.4625,-1.2481,-8.7009,-2.7181,11.1980,9.4098,-0.3207,0.5602,0.7562,-4.4327
-14.9045,-5.5254,-6.6595,-6.0664,12.9697,5.8471,0.8278,-0.5510,1.4188,-4.6993
-12.5636,-4.7776,-8.8484,-2.8343,9.4138,7.4237,-1.2259,-0.1313,1.1728,-1.4987
-8.8782,-6.5659,-10.6377,-6.2238,11.5568,5.0721,-0.3054,-0.3819,-0.4146,-7.6614
-11.5115,-4.4900,-7.6517,-5.8474,11.7841,1.9473,1.5458,-0.4931,0.1744,-6.0184
-9.3180,-7.5161,-6.7727,-7.8208,11.0329,0.0283,0.3995,-1.8623,-0.4838,-8.4885
-13.9173,-0.8985,-7.9954,-2.6810,6.9503,5.6283,-1.1180,0.5787,1.5634,-1.1559
-14.2556,-3.9296,-6.8131,-6.9301,10.1975,10.1114,-1.5098,-0.3847,0.6358,-5.5415
-14.4913,-3.1004,-10.6301,-1.7338,11.4230,7.6513,-0.6029,0.1246,0.9242,-4.1083
-14.9735,-5.3639,-9.3951,-6.5692,12.4944,6.4588,0.7599,-0.3294,1.7016,-1.5352
-10.7341,2.2371,-9.0176,0.2525,9.7425,7.3597,-0.1946,0.9611,-0.3310,-7.5385
-9.7612,-8.1054,-7.3982,-9.3559,9.6669,4.3785,-1.7856,-0.8446,-0.2454,-7.5979
-8.6658,-4.8442,-7.4111,-3.5945,9.3466,5.2740,-1.8852,-0.1563,-0.2357,-7.1086
-9.3743,-5.4390,-7.5378,-3.9509,12.8210,-0.2321,-0.2021,-0.1634,-0.9776,-8.7535
-11.4565,-3.5739,-6.9399,-4.5668,11.4357,5.6128,-0.0728,-0.0535,0.1753,-5.2007
-10.5606,-3.4254,-9.0489,-4.5651,11.3043,4.3460,-0.2929,-0.0758,-0.0751,-6.0050
-13.3222,-1.0206,-9.0615,-1.3036,10.5809,5.9959,1.2907,0.5090,0.6005,-4.6551
-7.9734,-0.3563,-10.1321,-3.9981,11.7504,2.7096,0.1960,0.4584,-0.8895,-9.9548
-11.9755,-3.0747,-6.7698,-3.3876,11.1312,7.5367,0.1661,-0.0179,0.2961,-6.3085
-15.6858,-0.8751,-7.2406,-3.7429,10.4660,9.2512,-0.0188,0.3924,1.0976,-2.3328
-16.2041,1.1234,-10.2509,-0.8150,10.8133,8.6790,0.1922,0.5682,0.8572,-4.3978
-15.3649,-5.6599,-7.8292,-8.5604,11.0642,8.7520,0.7398,-1.3973,1.2113,-5.0461
-11.6875,-7.7089,-6.9298,-5.9325,10.9497,5.8452,-0.6904,-0.4806,0.1137,-6.8001
-16.9354,-8.6362,-7.4328,-9.0423,10.7460,9.5383,1.3443,-1.5516,1.3220,-0.5068
-9.1179,-0.0555,-9.4110,-4.8963,10.6867,6.8241,-0.3996,0.3355,-0.5667,-9.4551
-10.9990,-0.8986,-9.9390,-0.8591,10.5661,7.5390,-0.5194,0.5640,-0.2551,-7.1056
