0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9644,0.0000,0.0000,0.0000,0.0000
0.5692,0.0000,0.0000,0.0000,-1.1710,0.0000,0.7427,0.0000,-1.7137,0.0000,0.0000,-0.6800,0.0000,0.0000,0.0000,-1.2876,0.0000,0.0000,1.4134,0.0000
1.5752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4653,0.0000
-0.7639,0.0000,1.9602,0.0000,-1.3796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4991,0.0000,0.0000,1.5150,0.0000
-1.8872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3654,0.0000
0.0000,0.0000,0.0000,-1.5191,0.0000,0.0000,-1.9973,0.0000,0.0000,0.0000,0.0000,1.6223,0.0000,0.0000,0.0000,-1.0519,0.0000,-1.3747,-1.7011,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-0.6362,0.0000,0.6995,0.0000,0.6795,1.1664,0.0000,0.0000,0.0000,0.0000,1.7500,0.0000,0.9269,-1.1880,0.9184,-1.4751
0.0000,0.0000,0.5569,0.0000,0.9592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9143,-1.4662,0.0000,0.0000,0.0000
0.0000,-1.1637,0.0000,0.0000,-1.4536,1.3710,-1.0836,0.0000,0.0000,0.0000,0.0000,1.4237,0.0000,0.0000,-0.5459,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,1.6693,0.9890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2940,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6403,0.0000,1.0622,0.0000,0.0000,0.0000,1.6083,0.0000,0.0000,0.0000,0.0000,0.0000,1.5260,0.0000,0.0000,0.0000,-1.9429,0.0000,0.5326,0.0000
0.0000,0.0000,0.0000,0.0000,1.8503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1893,0.0000,0.8454,0.0000
0.0000,0.0000,-0.7130,-1.4244,0.0000,0.0000,0.0000,0.0000,-1.2985,0.0000,0.0000,0.0000,-0.8789,0.0000,0.0000,-1.3390,0.0000,0.0000,-0.8107,0.0000
0.0000,0.0000,0.0000,-0.9556,0.0000,1.2277,0.0000,0.0000,1.6230,0.0000,0.0000,0.0000,0.0000,-1.8818,0.0000,1.0735,0.0000,-1.0217,1.0221,-1.7995
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8810,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1796,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5848,-0.5519,0.0000,1.2644,1.4081,0.0000,0.0000,-1.6913
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.7412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6081,0.0000,0.0000,0.0000,1.9230,0.0000,0.0000,0.0000
