0.0000,1.5551,1.1262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6802,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928
0.0000,0.0000,0.0000,0.0000,-1.4378,0.0000,0.0000,0.0000,0.0000,-1.9415,0.0000,0.0000,0.0000,-1.1553,0.0000,0.0000,0.0000,0.0000,0.0000,1.7102
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2975,0.0000,0.0000,0.0000,1.2139,0.0000,0.0000,1.5469,0.0000,0.0000,1.1922
1.3192,1.4228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9328,0.0000,0.0000,0.0000,-0.6967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2735,0.0000,0.0000,0.0000,0.0000,0.0000,0.7738
0.0000,-0.9033,0.0000,0.0000,1.3795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5313,0.0000,0.0000,0.0000,0.0000,0.0000,1.1530
0.0000,1.3873,1.9278,0.0000,0.0000,-1.5428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8560
-0.7535,0.0000,0.7855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8209,0.0000,0.0000,0.0000,0.0000,0.0000,1.1085
0.5654,0.0000,0.5497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8305,0.0000,0.0000,1.1028,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-0.7433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2915,0.0000,0.0000,0.0000,0.0000,0.0000,0.7986
0.0000,0.0000,0.0000,0.0000,1.1232,0.0000,0.0000,0.0000,0.0000,0.8939,0.0000,0.0000,0.0000,-1.5739,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7070
0.0000,0.0000,-1.0587,0.0000,-0.8142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9484,0.0000,0.0000,-1.3870
-1.1723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9707,0.0000,0.0000,0.0000,0.6251,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4701
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1766
0.0000,0.0000,0.0000,0.0000,-1.6261,0.0000,0.0000,0.0000,0.0000,0.7907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2626,0.0000,0.0000,1.6429
-1.2444,-1.8216,0.0000,0.0000,0.0000,-0.5504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-1.1596,0.0000,0.0000,-1.5103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4991,0.0000,0.0000,0.0000,0.0000,0.0000,1.1550
0.0000,0.0000,0.0000,0.0000,1.1922,0.0000,0.0000,0.0000,0.0000,1.2052,0.0000,0.0000,0.0000,1.3037,0.0000,0.0000,0.0000,0.0000,0.0000,1.0951
0.8262,0.0000,0.0000,0.0000,0.0000,0.0000,1.6056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5290,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8210
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
