0.0000,0.0000,0.0000,0.0000,1.6413,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-1.7261,0.0000,0.0000,0.0000,0.0000,-1.7229
0.8020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1752,-1.3893,0.0000,-1.2010
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-1.9326,0.6928,0.0000,-0.6119,0.0000,0.0000,-0.8763,0.0000,0.0000
1.4290,0.0000,0.0000,0.0000,-1.3285,-1.1353,0.0000,0.0000,1.3812,1.7893
-1.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8264,0.0000,0.0000,0.0000,-1.6868,0.0000,0.0000,0.9665,0.0000,0.0000
