0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6436,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-1.6758,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7640,1.5119,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,1.4301,0.0000,1.8580,0.0000,0.9575,0.0000,0.0000,0.0000,-1.8667,0.0000,0.0000,-1.5408,1.7340,0.0000,0.0000,0.0000,0.0000,-0.9073,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4116,0.0000,0.0000,0.9282,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8671,0.0000,0.0000,0.0000,1.5561,-1.1465,0.0000,0.0000,0.0000,0.0000,0.0000,0.8744,-0.9753,0.0000,1.0693,1.2260,1.3569
-0.9028,1.7620,-0.8926,0.0000,0.0000,0.0000,-1.8149,-1.4423,0.0000,0.0000,-1.6473,-0.7502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1311,0.0000,1.3328,0.0000,0.8344,0.0000,0.0000,0.9518,-1.1741,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7464,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6650,0.0000,0.0000,0.0000,0.0000,0.0000
1.0898,0.0000,0.0000,0.0000,0.0000,0.0000,0.7477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8585,0.0000,0.0000,0.0000,0.8979,-0.9961,0.0000,0.0000,0.0000,0.0000,0.0000,1.1328,0.0000,0.0000,0.0000,0.0000
1.6047,0.0000,-0.6704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5412,1.3850,0.0000,0.0000,1.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4582,0.0000,0.0000,0.0000
0.9902,1.6342,0.0000,0.8438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1618,-1.6060,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7994,1.2991,0.0000,0.0000,0.0000,-0.5325
1.0710,0.0000,0.0000,0.0000,0.0000,0.0000,1.7841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6888,-0.5957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.6402,1.3190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9753,1.7986,0.0000
0.0000,0.0000,0.0000,0.0000,-1.5858,0.0000,-0.8457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6644,-1.4570,0.0000,0.0000,0.0000,0.0000
